Date,p.1,p.2,p.3,p.4,p.5,p.6,p.7,p.8,p.9,evap.1,evap.2,evap.3,evap.4,evap.5,evap.6,evap.7,evap.8,evap.9,diff.1,diff.2,diff.3,diff.4,diff.5,diff.6,diff.7,diff.8,diff.9,sm.1,sm.2,sm.3,sm.4,sm.5,sm.6,sm.7,sm.8,sm.9
2013-08-22,1.1764,1.4405,1.0278,1.0236,0.3426,0.7512,0.5572,0.8173,0,5.0647,5.0456,5.3248,5.3473,5.5156,5.5251,5.4015,5.4041,5.5193,-3.8883,-3.6051,-4.297,-4.3237,-5.173,-4.7739,-4.8443,-4.5868,-5.5193,0.154,0.154,0.149,0.149,0.146,0.1449,0.1483,0.1483,0.1471
2013-08-23,0,0,0,0,0,0.3797,0.2807,0.3921,0,5.2907,5.1235,5.1532,5.1779,5.2609,5.6811,5.9602,6.0795,5.8646,-5.2907,-5.1235,-5.1532,-5.1779,-5.2609,-5.3014,-5.6795,-5.6874,-5.8646,0.1525,0.1525,0.1481,0.1481,0.1456,0.1449,0.149,0.149,0.1489
2013-08-24,0.3797,0.2848,0.6109,0.8874,2.4105,3.0297,1.424,1.4075,1.4158,4.7301,4.6005,4.6061,4.6308,4.7992,5.205,5.4279,5.5328,5.2978,-4.3504,-4.3157,-3.9952,-3.7434,-2.3887,-2.1753,-4.0039,-4.1253,-3.882,0.1513,0.1513,0.1466,0.1466,0.1443,0.1437,0.1509,0.1509,0.1481
2013-08-25,2.621,2.8315,3.1328,2.9347,2.1505,0.3385,0,0,0,5.0422,4.8535,4.6107,4.6044,4.3346,4.5098,4.3541,4.4399,4.2309,-2.4212,-2.022,-1.4779,-1.6697,-2.1841,-4.1713,-4.3541,-4.4399,-4.2309,0.1513,0.1513,0.148,0.148,0.1451,0.1437,0.1498,0.1498,0.1468
2013-08-26,0,0,0,0,0,0,0,0,0,4.5734,4.4402,4.3766,4.3804,4.3662,4.599,4.6899,4.771,4.6534,-4.5734,-4.4402,-4.3766,-4.3804,-4.3662,-4.599,-4.6899,-4.771,-4.6534,0.1589,0.1589,0.1578,0.1578,0.1574,0.1535,0.1633,0.1633,0.1529
2013-08-27,5.0233,5.1595,4.2927,3.4631,1.1557,0,0,0,0,5.478,5.4006,5.3466,5.3462,5.2181,5.3987,5.3009,5.3408,5.2256,-0.4547,-0.2411,-1.0539,-1.8831,-4.0624,-5.3987,-5.3009,-5.3408,-5.2256,0.1568,0.1568,0.156,0.156,0.1553,0.1531,0.1606,0.1606,0.1522
2013-08-28,0,0,0,0,0,0,0,0,0,5.4706,5.3624,5.3678,5.3552,5.0677,5.1166,4.9136,4.9762,4.8828,-5.4706,-5.3624,-5.3678,-5.3552,-5.0677,-5.1166,-4.9136,-4.9762,-4.8828,0.1547,0.1547,0.1539,0.1539,0.1533,0.1513,0.1578,0.1578,0.1507
2013-08-29,0,0,0,0,0,0,0,0,0,5.1593,5.0273,5.1196,5.149,5.1782,5.4789,5.4107,5.5305,5.2986,-5.1593,-5.0273,-5.1196,-5.149,-5.1782,-5.4789,-5.4107,-5.5305,-5.2986,0.1528,0.1528,0.1517,0.1517,0.1514,0.1496,0.1552,0.1552,0.1491
2013-08-30,0,0,0,0,0,0,0,0,0,5.9512,5.8055,5.92,5.9649,6.216,6.5595,6.7098,6.8197,6.5582,-5.9512,-5.8055,-5.92,-5.9649,-6.216,-6.5595,-6.7098,-6.8197,-6.5582,0.1548,0.1548,0.156,0.156,0.155,0.1495,0.149,0.149,0.1531
2013-08-31,0,0,0,0,0,0,0,0,0,5.5486,5.4861,5.5208,5.5222,5.4402,5.458,5.3598,5.3696,5.3669,-5.5486,-5.4861,-5.5208,-5.5222,-5.4402,-5.458,-5.3598,-5.3696,-5.3669,0.1505,0.1505,0.1482,0.1482,0.1481,0.1467,0.1511,0.1511,0.1464
2013-09-01,6.0552,4.7756,5.4154,4.4661,2.9141,2.167,0.8585,0.8957,0.5325,5.5802,5.482,5.6412,5.6683,5.7544,5.8091,5.6568,5.7135,5.632,0.475,-0.7064,-0.2258,-1.2022,-2.8403,-3.6421,-4.7983,-4.8178,-5.0995,0.1489,0.1489,0.1468,0.1468,0.1467,0.1455,0.1493,0.1493,0.1452
2013-09-02,0.5696,1.6056,0.3674,0.355,0,0,0,0,0,3.3566,3.3767,3.6738,3.6888,3.8013,4.0331,4.4923,4.5178,4.6205,-2.787,-1.7711,-3.3064,-3.3338,-3.8013,-4.0331,-4.4923,-4.5178,-4.6205,0.1478,0.1478,0.1456,0.1456,0.1455,0.1443,0.1478,0.1478,0.144
2013-09-03,0,0,0,0,0,0,0,0,0,5.007,5.1256,5.5795,5.6414,5.8301,5.9037,5.4775,5.5198,5.4358,-5.007,-5.1256,-5.5795,-5.6414,-5.8301,-5.9037,-5.4775,-5.5198,-5.4358,0.1526,0.1526,0.1465,0.1465,0.1451,0.1436,0.1494,0.1494,0.143
2013-09-04,4.4826,5.7621,4.1193,3.946,5.4773,7.7392,9.9929,8.4492,13.1959,5.2298,5.1846,5.4449,5.5244,5.8646,6.0156,5.5993,5.6129,5.5355,-0.7472,0.5775,-1.3256,-1.5784,-0.3873,1.7236,4.3936,2.8363,7.6604,0.1598,0.1598,0.1527,0.1527,0.1486,0.1452,0.1508,0.1508,0.1423
2013-09-05,1.9812,1.9152,1.8244,1.5355,1.812,1.2053,3.2814,2.4312,5.4443,2.9752,2.9535,3.1208,3.1484,3.1853,3.2657,3.2129,3.2395,3.2164,-0.994,-1.0383,-1.2964,-1.6129,-1.3733,-2.0604,0.0685,-0.8083,2.2279,0.1645,0.1645,0.1764,0.1764,0.182,0.1679,0.1842,0.1842,0.1533
2013-09-06,0.5696,0.4582,0.549,0.4788,0,0,0,0,0,2.5461,2.4643,2.4541,2.4922,2.6261,2.9504,3.1216,3.2556,2.874,-1.9765,-2.0061,-1.9051,-2.0134,-2.6261,-2.9504,-3.1216,-3.2556,-2.874,0.1926,0.1926,0.2123,0.2123,0.2144,0.1952,0.2602,0.2602,0.1919
2013-09-07,4.3257,0,4.4454,4.2927,2.1092,0.3013,0,0,0,3.0728,3.0241,3.008,3.0177,2.8925,3.0959,3.1724,3.2583,3.002,1.2529,-3.0241,1.4374,1.275,-0.7833,-2.7946,-3.1724,-3.2583,-3.002,0.1916,0.1916,0.2082,0.2082,0.2115,0.198,0.2387,0.2387,0.1889
2013-09-08,4.14,8.0488,2.6004,1.2342,0,0,0,0,0,3.6897,3.7051,3.8231,3.8506,3.8832,4.0878,4.0965,4.1054,4.1441,0.4503,4.3437,-1.2227,-2.6164,-3.8832,-4.0878,-4.0965,-4.1054,-4.1441,0.1864,0.1864,0.2012,0.2012,0.2041,0.1928,0.2234,0.2234,0.1846
2013-09-09,0,0,0,0,0,0,0,0,0,4.4184,4.4161,4.6335,4.6554,4.7464,4.8816,4.9672,5.0174,4.8993,-4.4184,-4.4161,-4.6335,-4.6554,-4.7464,-4.8816,-4.9672,-5.0174,-4.8993,0.1894,0.1894,0.1863,0.1863,0.1942,0.1996,0.2003,0.2003,0.2064
2013-09-10,0,0,0,0,0,0,0,0,0,4.4692,4.4089,4.4277,4.4417,4.4201,4.474,4.4203,4.4422,4.3877,-4.4692,-4.4089,-4.4277,-4.4417,-4.4201,-4.474,-4.4203,-4.4422,-4.3877,0.1796,0.1796,0.1928,0.1928,0.1952,0.1897,0.2048,0.2048,0.1912
2013-09-11,0,0,0,0,0,0,0,0,0,4.6184,4.5949,4.7952,4.8143,4.8855,4.8854,4.9067,4.9347,4.949,-4.6184,-4.5949,-4.7952,-4.8143,-4.8855,-4.8854,-4.9067,-4.9347,-4.949,0.1752,0.1752,0.1866,0.1866,0.1885,0.1838,0.1957,0.1957,0.1847
2013-09-12,0,0,0,0,0,0,0,0,0,4.8594,4.8318,4.9802,4.9684,4.7765,4.5966,4.2142,4.228,4.2817,-4.8594,-4.8318,-4.9802,-4.9684,-4.7765,-4.5966,-4.2142,-4.228,-4.2817,0.1703,0.1703,0.1797,0.1797,0.1816,0.1779,0.1883,0.1883,0.1791
2013-09-13,0,0,0,0,0,0,0,0,0,4.6586,4.5994,4.7284,4.7556,4.877,5.0772,5.2048,5.2471,5.0877,-4.6586,-4.5994,-4.7284,-4.7556,-4.877,-5.0772,-5.2048,-5.2471,-5.0877,0.1666,0.1666,0.1745,0.1745,0.1764,0.1733,0.1825,0.1825,0.1745
2013-09-14,0,0,0,0,0,0,0,0,0,4.3172,4.2849,4.4305,4.4316,4.2569,4.2615,4.0823,4.1158,3.9789,-4.3172,-4.2849,-4.4305,-4.4316,-4.2569,-4.2615,-4.0823,-4.1158,-3.9789,0.1618,0.1618,0.1676,0.1676,0.1692,0.165,0.1756,0.1756,0.1624
2013-09-15,3.0297,2.361,3.719,3.5993,1.9028,1.1433,0.4045,0.5614,0,4.2866,4.1612,4.3358,4.3749,4.3376,4.4451,4.1823,4.2656,4.0317,-1.2569,-1.8002,-0.6168,-0.7756,-2.4348,-3.3018,-3.7778,-3.7042,-4.0317,0.1597,0.1597,0.1659,0.1659,0.1678,0.1657,0.1722,0.1722,0.168
2013-09-16,6.0882,6.6537,5.7332,5.2957,3.3722,3.0916,6.9426,6.9509,7.0995,2.8526,2.7698,2.7375,2.7304,2.5522,2.8561,2.9629,3.0476,2.9302,3.2356,3.8839,2.9957,2.5653,0.82,0.2355,3.9797,3.9033,4.1693,0.1666,0.1666,0.1819,0.1819,0.1827,0.1824,0.1974,0.1974,0.1961
2013-09-17,2.7861,3.9006,2.1752,1.8781,1.8368,1.1516,0.7347,0.7636,0.6026,1.592,1.5861,1.6985,1.7292,1.7619,2.1172,2.3891,2.4411,2.4054,1.1941,2.3145,0.4767,0.1489,0.0749,-0.9656,-1.6544,-1.6775,-1.8028,0.1759,0.1759,0.2011,0.2011,0.1987,0.1949,0.2053,0.2053,0.202
2013-09-18,0,0,0,0,0,0,0,0,0,2.368,2.3444,2.5908,2.6745,3.0756,3.5451,3.8729,3.9659,3.8211,-2.368,-2.3444,-2.5908,-2.6745,-3.0756,-3.5451,-3.8729,-3.9659,-3.8211,0.2662,0.2662,0.29,0.29,0.2881,0.2864,0.2788,0.2788,0.2759
2013-09-19,0,0,0,0,0,0,0,0,0,4.6352,4.6079,4.7861,4.8136,4.8298,4.9124,4.7412,4.7637,4.682,-4.6352,-4.6079,-4.7861,-4.8136,-4.8298,-4.9124,-4.7412,-4.7637,-4.682,0.2366,0.2366,0.2464,0.2464,0.2447,0.2432,0.24,0.24,0.2329
2013-09-20,0,0,0,0,0,0,0,0,0,4.1987,4.1266,4.25,4.2747,4.1774,4.3079,4.0446,4.0878,3.9576,-4.1987,-4.1266,-4.25,-4.2747,-4.1774,-4.3079,-4.0446,-4.0878,-3.9576,0.1896,0.1896,0.2045,0.2045,0.2028,0.2004,0.2097,0.2097,0.2031
2013-09-21,1.4405,1.4075,1.6387,1.651,2.4105,2.5674,1.8657,1.9689,1.3621,2.177,2.1511,2.2925,2.3066,2.3005,2.587,2.9325,3.0199,2.8297,-0.7365,-0.7436,-0.6538,-0.6556,0.11,-0.0196,-1.0668,-1.051,-1.4676,0.1831,0.1831,0.1952,0.1952,0.194,0.192,0.1996,0.1996,0.1944
2013-09-22,1.519,1.5685,1.4736,1.3167,0.5614,0.5201,0,0,0,1.7592,1.7371,1.8158,1.8489,1.9462,2.2439,2.4268,2.534,2.2688,-0.2402,-0.1686,-0.3422,-0.5322,-1.3848,-1.7238,-2.4268,-2.534,-2.2688,0.1816,0.1816,0.1916,0.1916,0.19,0.1877,0.1948,0.1948,0.1878
2013-09-23,10.9877,12.0196,10.6863,9.964,8.0323,7.3595,4.0079,4.2432,2.7531,1.4099,1.3998,1.5815,1.6361,1.844,2.22,2.4523,2.5831,2.2708,9.5778,10.6198,9.1048,8.3279,6.1883,5.1395,1.5556,1.6601,0.4823,0.1968,0.1968,0.1998,0.1998,0.1959,0.1918,0.2061,0.2061,0.1899
2013-09-24,2.0266,2.2248,2.0844,1.9317,1.6717,1.2796,0.6439,0.7512,0.26,0.9969,0.9899,1.0995,1.134,1.3527,1.5941,1.8053,1.8566,1.8301,1.0297,1.2349,0.9849,0.7977,0.319,-0.3145,-1.1614,-1.1054,-1.5701,0.2146,0.2146,0.2092,0.2092,0.2058,0.2016,0.2068,0.2068,0.1934
2013-09-25,4.2638,5.2338,3.9707,3.7107,1.9482,1.2507,0.388,0.454,0,1.2414,1.3309,1.6715,1.7087,1.9496,2.2101,2.476,2.5163,2.482,3.0224,3.9029,2.2992,2.002,-0.0014,-0.9594,-2.088,-2.0623,-2.482,0.2514,0.2514,0.222,0.222,0.2146,0.2092,0.2271,0.2271,0.1949
2013-09-26,0.6687,0.6852,0.7265,0.7141,1.0649,1.6964,0.9411,1.1433,0.3013,2.0135,1.9678,2.0195,2.0325,2.0772,2.1337,2.0185,2.0253,2.0043,-1.3448,-1.2826,-1.293,-1.3184,-1.0123,-0.4373,-1.0774,-0.882,-1.703,0.2457,0.2457,0.2182,0.2182,0.2115,0.2067,0.2301,0.2301,0.1923
2013-09-27,6.7362,8.152,7.116,7.0252,7.4214,7.83,4.9696,5.436,3.1163,1.9062,1.847,1.9183,1.9152,1.686,1.9392,2.0631,2.1623,1.9246,4.83,6.305,5.1977,5.11,5.7354,5.8908,2.9065,3.2737,1.1917,0.2308,0.2308,0.2123,0.2123,0.206,0.2011,0.219,0.219,0.188
2013-09-28,5.2668,5.5764,5.8117,5.6259,7.8589,8.8826,7.0995,7.3306,5.9355,1.2796,1.217,1.2717,1.3178,1.3917,1.7012,1.8476,1.9692,1.6571,3.9872,4.3594,4.54,4.3081,6.4672,7.1814,5.2519,5.3614,4.2784,0.2355,0.2355,0.2146,0.2146,0.2067,0.2006,0.2217,0.2217,0.1882
2013-09-29,4.9738,8.9362,5.7704,5.9933,4.7921,4.2556,3.9006,3.785,3.7933,0.9083,0.8922,1.0273,1.0721,1.0743,1.3855,1.5357,1.729,1.2491,4.0655,8.044,4.7431,4.9212,3.7178,2.8701,2.3649,2.056,2.5442,0.2863,0.2863,0.2975,0.2975,0.2939,0.2879,0.2801,0.2801,0.2845
2013-09-30,0,0.5614,0,0,0,0,0,0.2889,0,0.9732,0.9943,1.173,1.2176,1.2288,1.5112,1.5914,1.7891,1.2738,-0.9732,-0.4329,-1.173,-1.2176,-1.2288,-1.5112,-1.5914,-1.5002,-1.2738,0.2729,0.2729,0.2746,0.2746,0.2708,0.2684,0.2706,0.2706,0.2655
2013-10-01,0,0,0,0,0,0,0,0,0,1.5493,1.6023,1.8414,1.875,1.9432,2.1346,2.2466,2.3731,2.0732,-1.5493,-1.6023,-1.8414,-1.875,-1.9432,-2.1346,-2.2466,-2.3731,-2.0732,0.2516,0.2516,0.2492,0.2492,0.2464,0.2443,0.2491,0.2491,0.2419
2013-10-02,1.0814,1.5974,1.1268,1.0113,0.3096,0,0,0,0,1.8192,1.8129,1.9278,1.957,2.0846,2.2244,2.3107,2.3611,2.2591,-0.7378,-0.2155,-0.801,-0.9457,-1.775,-2.2244,-2.3107,-2.3611,-2.2591,0.2473,0.2473,0.2381,0.2381,0.234,0.2312,0.2397,0.2397,0.2275
2013-10-03,0,0,0,0,0,0,0,0,0,2.0915,2.0614,2.1098,2.1435,2.1961,2.3148,2.1817,2.2085,2.1291,-2.0915,-2.0614,-2.1098,-2.1435,-2.1961,-2.3148,-2.1817,-2.2085,-2.1291,0.2362,0.2362,0.2287,0.2287,0.225,0.2225,0.2302,0.2302,0.2196
2013-10-04,0,0,0,0,0,0,0,0,0,2.0218,2.0073,2.0918,2.1038,2.1199,2.0692,1.872,1.8832,1.8709,-2.0218,-2.0073,-2.0918,-2.1038,-2.1199,-2.0692,-1.872,-1.8832,-1.8709,0.2276,0.2276,0.2176,0.2176,0.2159,0.214,0.2272,0.2272,0.2124
2013-10-05,0,0,0,0,0,0,0,0,0,2.7632,2.7712,2.862,2.866,2.7918,2.7628,2.5589,2.5726,2.5306,-2.7632,-2.7712,-2.862,-2.866,-2.7918,-2.7628,-2.5589,-2.5726,-2.5306,0.2219,0.2219,0.2174,0.2174,0.2139,0.2119,0.2194,0.2194,0.2104
2013-10-06,0,0,0,0,0,0,0.3426,0,0.6522,3.0154,2.991,3.0692,3.0882,3.0255,3.0407,2.7457,2.7812,2.6614,-3.0154,-2.991,-3.0692,-3.0882,-3.0255,-3.0407,-2.4031,-2.7812,-2.0092,0.2152,0.2152,0.2109,0.2109,0.2078,0.2061,0.2135,0.2135,0.2054
2013-10-07,1.5148,3.4053,1.7006,1.8657,3.3434,3.2814,3.0957,2.6169,3.9501,1.7626,1.7472,1.8919,1.9247,2.0487,2.2232,2.298,2.3871,2.2069,-0.2478,1.6581,-0.1913,-0.059,1.2947,1.0582,0.7977,0.2298,1.7432,0.2084,0.2084,0.2047,0.2047,0.2021,0.2007,0.2075,0.2075,0.2008
2013-10-08,0,0,0,0,0,0,0,0,0,1.6997,1.6919,1.8189,1.8635,2.086,2.3079,2.4301,2.5121,2.3398,-1.6997,-1.6919,-1.8189,-1.8635,-2.086,-2.3079,-2.4301,-2.5121,-2.3398,0.2018,0.2018,0.2026,0.2026,0.2037,0.1987,0.2037,0.2037,0.1939
2013-10-09,0,0,0,0,0,0,0,0,0,1.4339,1.4434,1.4823,1.493,1.4894,1.5394,1.5696,1.5959,1.5611,-1.4339,-1.4434,-1.4823,-1.493,-1.4894,-1.5394,-1.5696,-1.5959,-1.5611,0.2114,0.2114,0.2091,0.2091,0.2064,0.2002,0.2032,0.2032,0.1907
2013-10-10,0,0,0,0,0,0,0,0,0,1.4789,1.4796,1.5854,1.6156,1.7629,1.8866,1.9406,1.9842,1.8837,-1.4789,-1.4796,-1.5854,-1.6156,-1.7629,-1.8866,-1.9406,-1.9842,-1.8837,0.2089,0.2089,0.2053,0.2053,0.2013,0.1973,0.2002,0.2002,0.191
2013-10-11,0.355,0.5118,0.3632,0.3178,0,0,0,0,0,1.4539,1.459,1.5435,1.5556,1.5712,1.6463,1.6283,1.6489,1.6136,-1.0989,-0.9472,-1.1803,-1.2378,-1.5712,-1.6463,-1.6283,-1.6489,-1.6136,0.2054,0.2054,0.2017,0.2017,0.1978,0.194,0.1968,0.1968,0.1879
2013-10-12,0.7719,1.2218,0.7636,0.6728,0,0,0,0,0,1.0939,1.0969,1.1255,1.1289,1.1172,1.121,1.0596,1.0666,1.0572,-0.322,0.1249,-0.3619,-0.4561,-1.1172,-1.121,-1.0596,-1.0666,-1.0572,0.2028,0.2028,0.1993,0.1993,0.1956,0.192,0.195,0.195,0.1864
2013-10-13,0,0,0,0,0,0,0,0,0,1.2033,1.2322,1.3064,1.3223,1.324,1.3992,1.3516,1.3836,1.3308,-1.2033,-1.2322,-1.3064,-1.3223,-1.324,-1.3992,-1.3516,-1.3836,-1.3308,0.2115,0.2115,0.2022,0.2022,0.197,0.1927,0.2039,0.2039,0.1891
2013-10-14,0,0,0,0,0,0,0,0,0,1.5132,1.5004,1.5721,1.5898,1.6361,1.6833,1.6259,1.6487,1.6084,-1.5132,-1.5004,-1.5721,-1.5898,-1.6361,-1.6833,-1.6259,-1.6487,-1.6084,0.214,0.214,0.202,0.202,0.2003,0.1988,0.2112,0.2112,0.2084
2013-10-15,0,0,0,0,0,0,0,0,0,1.3828,1.3892,1.4842,1.502,1.6046,1.6414,1.6472,1.6651,1.6336,-1.3828,-1.3892,-1.4842,-1.502,-1.6046,-1.6414,-1.6472,-1.6651,-1.6336,0.1966,0.1966,0.194,0.194,0.1908,0.1877,0.1914,0.1914,0.1839
2013-10-16,0,0,0,0,0,0,0,0,0,1.3872,1.3952,1.4422,1.4517,1.4711,1.4892,1.4259,1.4397,1.4217,-1.3872,-1.3952,-1.4422,-1.4517,-1.4711,-1.4892,-1.4259,-1.4397,-1.4217,0.1944,0.1944,0.192,0.192,0.1891,0.1861,0.1898,0.1898,0.1827
2013-10-17,0,0,0,0,0,0,0,0,0,1.4626,1.4662,1.546,1.5611,1.5537,1.5238,1.3317,1.3423,1.3141,-1.4626,-1.4662,-1.546,-1.5611,-1.5537,-1.5238,-1.3317,-1.3423,-1.3141,0.1928,0.1928,0.1904,0.1904,0.1876,0.1847,0.1885,0.1885,0.1815
2013-10-18,0,0,0,0,0,0,0,0,0,1.5127,1.5089,1.5721,1.5823,1.5814,1.553,1.4375,1.4532,1.4291,-1.5127,-1.5089,-1.5721,-1.5823,-1.5814,-1.553,-1.4375,-1.4532,-1.4291,0.1908,0.1908,0.1883,0.1883,0.1858,0.1831,0.1868,0.1868,0.1803
2013-10-19,0,0,0,0,0,0,0,0,0,1.5236,1.5373,1.6315,1.6429,1.6502,1.6397,1.5462,1.5633,1.5456,-1.5236,-1.5373,-1.6315,-1.6429,-1.6502,-1.6397,-1.5462,-1.5633,-1.5456,0.1957,0.1957,0.1895,0.1895,0.186,0.183,0.1922,0.1922,0.1811
2013-10-20,0,0,0,0,0,0,0,0,0,1.8351,1.8382,1.9456,1.9591,1.9292,1.8383,1.5024,1.5072,1.4905,-1.8351,-1.8382,-1.9456,-1.9591,-1.9292,-1.8383,-1.5024,-1.5072,-1.4905,0.1875,0.1875,0.1855,0.1855,0.1832,0.1808,0.1843,0.1843,0.1783
2013-10-21,0,0,0,0,0,0,0,0,0,1.7366,1.7452,1.8243,1.8342,1.8342,1.7829,1.6241,1.6433,1.6128,-1.7366,-1.7452,-1.8243,-1.8342,-1.8342,-1.7829,-1.6241,-1.6433,-1.6128,0.1856,0.1856,0.1837,0.1837,0.1816,0.1793,0.1825,0.1825,0.1768
2013-10-22,0,0,0,0,0,0,0,0,0,1.5947,1.5838,1.5597,1.565,1.4906,1.472,1.2936,1.3078,1.2438,-1.5947,-1.5838,-1.5597,-1.565,-1.4906,-1.472,-1.2936,-1.3078,-1.2438,0.1839,0.1839,0.1824,0.1824,0.1804,0.1782,0.1812,0.1812,0.1758
2013-10-23,0,0,0,0,0,0,0,0,0,1.635,1.6044,1.5501,1.5578,1.4983,1.4987,1.3984,1.4196,1.3943,-1.635,-1.6044,-1.5501,-1.5578,-1.4983,-1.4987,-1.3984,-1.4196,-1.3943,0.1823,0.1823,0.181,0.181,0.1792,0.1772,0.18,0.18,0.175
2013-10-24,0,0,0,0,0,0,0,0,0,1.6276,1.6265,1.6761,1.6826,1.6286,1.5451,1.3376,1.3528,1.3676,-1.6276,-1.6265,-1.6761,-1.6826,-1.6286,-1.5451,-1.3376,-1.3528,-1.3676,0.1808,0.1808,0.1797,0.1797,0.178,0.1762,0.1789,0.1789,0.1741
2013-10-25,0,0,0,0,0,0,0,0,0,1.1935,1.1778,1.1239,1.1266,1.0724,1.0701,0.9855,0.9997,0.9621,-1.1935,-1.1778,-1.1239,-1.1266,-1.0724,-1.0701,-0.9855,-0.9997,-0.9621,0.1797,0.1797,0.1788,0.1788,0.1773,0.1755,0.1781,0.1781,0.1734
2013-10-26,0,0,0,0,0,0,0,0,0,0.9247,0.9119,0.8853,0.8888,0.8496,0.8791,0.8576,0.8826,0.8144,-0.9247,-0.9119,-0.8853,-0.8888,-0.8496,-0.8791,-0.8576,-0.8826,-0.8144,0.1785,0.1785,0.1778,0.1778,0.1763,0.1746,0.1772,0.1772,0.1725
2013-10-27,0.7182,1.0154,0.743,0.6522,0,0,0,0,0,0.6207,0.585,0.559,0.5726,0.5875,0.6756,0.6911,0.7357,0.6217,0.0975,0.4304,0.184,0.0796,-0.5875,-0.6756,-0.6911,-0.7357,-0.6217,0.1775,0.1775,0.177,0.177,0.1756,0.1739,0.1766,0.1766,0.1719
2013-10-28,0,0,0,0,0,0,0,0,0,0.6285,0.6093,0.5809,0.5904,0.552,0.6816,0.7542,0.7983,0.7569,-0.6285,-0.6093,-0.5809,-0.5904,-0.552,-0.6816,-0.7542,-0.7983,-0.7569,0.1803,0.1803,0.1883,0.1883,0.1918,0.1944,0.2036,0.2036,0.1965
2013-10-29,0,0,0,0,0,0,0,0,0,1.1443,1.1382,1.2443,1.2565,1.3817,1.4279,1.4802,1.5113,1.4943,-1.1443,-1.1382,-1.2443,-1.2565,-1.3817,-1.4279,-1.4802,-1.5113,-1.4943,0.1791,0.1791,0.1845,0.1845,0.1873,0.1889,0.1981,0.1981,0.1895
2013-10-30,0.8957,0.776,0.7801,0.6604,0,0.3343,0.648,0.8668,0,1.1611,1.1587,1.3044,1.32,1.4661,1.491,1.5322,1.541,1.5675,-0.2654,-0.3827,-0.5243,-0.6596,-1.4661,-1.1567,-0.8842,-0.6742,-1.5675,0.1761,0.1761,0.1748,0.1748,0.1737,0.1724,0.1787,0.1787,0.1726
2013-10-31,0,0,0,0,0,0,0,0,0,1.0006,0.9493,1.1324,1.1594,1.3722,1.4543,1.564,1.6046,1.5261,-1.0006,-0.9493,-1.1324,-1.1594,-1.3722,-1.4543,-1.564,-1.6046,-1.5261,0.1753,0.1753,0.174,0.174,0.1729,0.1716,0.1775,0.1775,0.1717
2013-11-01,6.1584,6.4803,6.1708,5.9726,6.6165,6.0222,5.1471,4.7467,6.1047,0.7713,0.7593,0.8681,0.8846,0.9869,1.0344,1.0538,1.0745,1.0381,5.3871,5.721,5.3027,5.088,5.6296,4.9878,4.0933,3.6722,5.0666,0.1767,0.1767,0.1755,0.1755,0.1738,0.1718,0.1766,0.1766,0.1706
2013-11-02,6.1584,6.4803,6.1708,5.9726,6.6165,6.0222,5.1471,4.7467,6.1047,1.0245,0.9998,1.1989,1.2266,1.2879,1.3897,1.3452,1.3847,1.3064,5.1339,5.4805,4.9719,4.746,5.3286,4.6325,3.8019,3.362,4.7983,0.1772,0.1772,0.1767,0.1767,0.1751,0.1731,0.1765,0.1765,0.1708
2013-11-03,0.8255,0.6522,1.0608,1.1268,1.3951,1.4281,1.0773,1.1929,0.5737,1.4278,1.3999,1.7611,1.8212,2.1829,2.4056,2.4868,2.5332,2.394,-0.6023,-0.7477,-0.7003,-0.6944,-0.7878,-0.9775,-1.4095,-1.3403,-1.8203,0.2408,0.2408,0.242,0.242,0.2373,0.2317,0.2373,0.2373,0.2182
2013-11-04,2.6086,2.9595,3.1081,3.1782,2.2041,1.3951,0.9576,1.0856,0.4582,0.5454,0.5174,0.6661,0.7087,0.9343,1.082,1.112,1.1523,1.0197,2.0632,2.4421,2.442,2.4695,1.2698,0.3131,-0.1544,-0.0667,-0.5615,0.2481,0.2481,0.2501,0.2501,0.2366,0.2257,0.2226,0.2226,0.2101
2013-11-05,2.7696,4.5486,2.0555,1.9647,0.8998,0.8544,1.2713,1.2672,1.4405,0.5141,0.507,0.6907,0.7293,0.9066,0.9279,0.7868,0.7982,0.7714,2.2555,4.0416,1.3648,1.2354,-0.0068,-0.0735,0.4845,0.469,0.6691,0.2615,0.2615,0.2659,0.2659,0.2519,0.238,0.2252,0.2252,0.2176
2013-11-06,0.4417,0.2765,0.4293,0.4169,0.3343,0,0,0,0,0.5205,0.5018,0.5866,0.6027,0.6706,0.7641,0.8029,0.8197,0.7743,-0.0788,-0.2253,-0.1573,-0.1858,-0.3363,-0.7641,-0.8029,-0.8197,-0.7743,0.2767,0.2767,0.2815,0.2815,0.2666,0.2516,0.2404,0.2404,0.2264
2013-11-07,12.9772,15.8417,12.9276,13.167,15.8582,14.7892,11.5531,11.3426,11.1239,0.7189,0.6838,0.7672,0.7792,0.7014,0.7878,0.7186,0.7567,0.672,12.2583,15.1579,12.1604,12.3878,15.1568,14.0014,10.8345,10.5859,10.4519,0.2763,0.2763,0.2782,0.2782,0.2709,0.261,0.2535,0.2535,0.2374
